tenure,age,address,income,retire,voice,internet,forward,churn,region_Zone 2,region_Zone 3,marital_Unmarried,ed_Did not complete high school,ed_High school degree,ed_Post-undergraduate degree,ed_Some college,gender_Male,custcat_E-service,custcat_Plus service,custcat_Total service,monthly_revenue,CLV
6,29,4,19,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,1583.3333333333333,17982.26199373589
68,57,33,15,0,1,1,1,1,False,False,False,False,True,False,False,False,False,False,True,1250.0,14196.522626633598
72,68,26,59,1,1,1,1,0,False,True,False,False,True,False,False,False,False,False,True,4916.666666666667,55839.65566475883
53,38,15,20,0,0,1,1,0,False,True,False,False,False,False,True,False,True,False,False,1666.6666666666667,18928.696835511466
20,51,11,27,0,0,0,1,0,False,True,False,False,False,False,False,True,False,True,False,2250.0,25553.740727940476
70,35,4,48,0,0,0,0,0,True,False,False,False,True,False,False,True,True,False,False,4000.0,45428.87240522752
32,47,25,135,0,0,1,0,0,False,True,True,False,True,False,False,False,False,False,False,11250.0,127768.7036397024
61,52,23,19,0,0,0,1,1,True,False,False,True,False,False,False,True,False,True,False,1583.3333333333333,17982.26199373589
24,25,3,28,0,0,1,0,0,False,False,False,False,False,False,False,True,True,False,False,2333.3333333333335,26500.17556971606
56,61,14,12,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,1000.0,11357.21810130688
54,59,28,28,0,0,1,0,0,False,True,True,False,True,False,False,True,True,False,False,2333.3333333333335,26500.17556971606
43,38,7,18,0,1,1,0,0,False,True,False,False,False,False,True,False,False,False,True,1500.0,17035.82715196032
19,35,7,58,0,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True,4833.333333333333,54893.22082298325
5,43,16,72,0,0,0,1,0,False,True,True,False,False,False,True,False,False,True,False,6000.0,68143.30860784127
24,61,6,112,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,9333.333333333334,106000.70227886424
62,35,2,28,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,2333.3333333333335,26500.17556971606
14,40,13,398,0,1,1,1,1,True,False,True,False,False,True,False,False,False,False,True,33166.666666666664,376681.0670266781
60,48,22,106,0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,True,8833.333333333334,100322.09322821077
30,74,12,10,1,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,833.3333333333334,9464.348417755733
40,42,16,108,0,0,1,0,1,False,False,False,False,False,False,True,True,True,False,False,9000.0,102214.9629117619
42,50,17,85,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,7083.333333333333,80446.96155092372
20,34,14,51,0,0,1,0,1,False,False,True,False,False,False,True,False,True,False,False,4250.0,48268.17693055424
4,22,1,22,0,0,0,1,0,False,False,False,False,True,False,False,False,False,True,False,1833.3333333333333,20821.56651906261
44,49,2,66,0,1,0,1,0,True,False,False,False,True,False,False,False,False,False,True,5500.0,62464.699557187836
49,63,18,10,1,0,0,1,0,False,True,True,False,True,False,False,True,False,True,False,833.3333333333334,9464.348417755733
5,36,2,34,0,0,0,1,1,False,True,False,True,False,False,False,False,False,True,False,2833.3333333333335,32178.784620369493
70,50,29,67,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,5583.333333333333,63411.13439896341
30,57,16,19,0,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,1583.3333333333333,17982.26199373589
28,48,20,128,0,1,1,1,1,True,False,True,False,False,False,False,False,False,False,True,10666.666666666666,121143.65974727337
5,28,3,39,0,1,1,1,0,False,False,False,False,False,True,False,True,False,False,True,3250.0,36910.958829247356
27,35,12,56,0,1,0,1,0,True,False,True,True,False,False,False,False,False,False,True,4666.666666666667,53000.35113943212
17,39,12,45,0,0,0,0,1,True,False,True,False,False,False,False,False,False,False,False,3750.0,42589.567879900795
4,37,8,25,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,2083.3333333333335,23660.871044389336
30,23,0,24,0,0,1,0,0,False,False,False,False,True,False,False,False,False,True,False,2000.0,22714.43620261376
71,40,19,53,0,0,1,1,0,False,True,False,False,False,False,False,False,False,False,True,4416.666666666667,50161.046614105384
67,77,55,49,1,0,0,0,0,False,True,True,True,False,False,False,False,False,False,False,4083.3333333333335,46375.3072470031
24,48,3,38,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,3166.6666666666665,35964.52398747178
24,54,7,84,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False,False,7000.0,79500.52670914817
59,54,32,126,0,0,0,1,0,True,False,True,True,False,False,False,False,False,True,False,10500.0,119250.79006372226
59,32,9,73,0,0,0,0,1,False,True,True,False,False,False,False,True,True,False,False,6083.333333333333,69089.74344961684
44,37,1,41,0,1,1,0,0,False,True,False,False,False,False,False,False,True,False,False,3416.6666666666665,38803.8285127985
19,31,0,22,0,0,0,0,1,False,False,False,False,False,False,False,True,True,False,False,1833.3333333333333,20821.56651906261
58,46,23,23,0,0,1,0,0,True,False,False,True,False,False,False,False,False,False,False,1916.6666666666667,21768.00136083819
41,53,22,94,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,7833.333333333333,88964.87512690389
16,33,1,30,0,1,0,1,1,True,False,True,False,False,False,True,True,False,True,False,2500.0,28393.045253267195
13,36,11,31,0,0,0,0,1,False,True,True,False,True,False,False,True,False,False,False,2583.3333333333335,29339.48009504277
60,53,22,171,0,0,0,1,0,False,False,True,True,False,False,False,False,False,True,False,14250.0,161840.35794362304
72,49,23,102,0,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,8500.0,96536.35386110848
33,39,17,27,0,1,1,0,0,True,False,True,False,False,False,False,False,False,False,True,2250.0,25553.740727940476
72,45,25,98,0,1,0,1,0,True,False,False,False,False,False,False,False,False,False,True,8166.666666666667,92750.6144940062
66,54,8,591,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,49250.0,559342.9914893638
53,37,7,25,0,0,0,1,0,False,True,False,True,False,False,False,False,False,True,False,2083.3333333333335,23660.871044389336
22,28,0,36,0,0,1,1,0,True,False,False,False,False,False,False,True,False,False,True,3000.0,34071.65430392064
14,26,1,25,0,0,0,1,0,True,False,False,False,True,False,False,False,False,True,False,2083.3333333333335,23660.871044389336
52,49,18,69,0,0,0,1,0,False,False,True,False,True,False,False,False,False,True,False,5750.0,65304.00408251456
33,30,5,22,0,0,0,1,0,False,True,False,True,False,False,False,True,False,True,False,1833.3333333333333,20821.56651906261
72,66,26,67,1,0,0,1,0,False,True,True,False,True,False,False,False,False,True,False,5583.333333333333,63411.13439896341
40,40,3,73,0,1,0,1,1,False,False,False,False,False,False,False,False,False,True,False,6083.333333333333,69089.74344961684
29,26,1,22,0,1,1,1,1,True,False,True,False,False,False,False,False,False,False,True,1833.3333333333333,20821.56651906261
63,67,22,9,1,0,0,1,0,False,True,True,False,True,False,False,True,False,True,False,750.0,8517.91357598016
56,54,25,147,0,0,1,0,0,True,False,True,False,False,False,True,False,True,False,False,12250.0,139125.92174100928
60,50,26,239,0,1,0,1,0,False,True,False,False,True,False,False,False,False,False,True,19916.666666666668,226197.92718436202
28,22,3,23,0,0,0,0,0,False,True,False,False,False,False,True,True,False,False,False,1916.6666666666667,21768.00136083819
39,39,19,29,0,0,1,0,0,True,False,True,False,False,False,False,True,True,False,False,2416.6666666666665,27446.610411491623
65,39,18,32,0,0,0,1,0,False,True,False,False,True,False,False,True,False,True,False,2666.6666666666665,30285.914936818343
29,31,7,30,0,0,0,1,0,False,True,True,False,False,False,True,False,False,True,False,2500.0,28393.045253267195
28,36,8,57,0,0,0,1,0,False,True,True,False,True,False,False,False,False,True,False,4750.0,53946.78598120768
2,18,0,20,0,0,0,1,1,False,False,True,False,True,False,False,True,False,True,False,1666.6666666666667,18928.696835511466
67,52,13,248,0,0,0,1,0,False,True,True,False,True,False,False,False,False,True,False,20666.666666666668,234715.84076034217
5,35,9,59,0,0,1,0,0,False,True,False,False,False,False,True,False,False,False,True,4916.666666666667,55839.65566475883
48,35,10,24,0,0,0,1,0,False,True,True,False,True,False,False,True,False,True,False,2000.0,22714.43620261376
10,26,4,25,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,2083.3333333333335,23660.871044389336
17,28,3,37,0,0,0,1,1,True,False,True,False,False,False,True,False,False,True,False,3083.3333333333335,35018.08914569622
21,24,0,30,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,True,2500.0,28393.045253267195
25,51,9,66,0,1,1,1,0,True,False,True,False,False,False,False,True,False,False,True,5500.0,62464.699557187836
44,31,8,16,0,0,0,0,1,False,True,True,True,False,False,False,True,False,False,False,1333.3333333333333,15142.957468409171
59,49,28,429,0,0,0,1,1,True,False,True,False,False,False,False,False,False,False,True,35750.0,406020.5471217209
11,26,7,20,0,0,0,0,0,True,False,True,False,True,False,False,True,False,False,False,1666.6666666666667,18928.696835511466
50,68,32,262,0,0,1,1,0,True,False,False,False,False,False,True,True,False,True,False,21833.333333333332,247965.9285452002
23,25,2,28,0,0,0,0,0,False,True,False,False,False,False,True,False,True,False,False,2333.3333333333335,26500.17556971606
17,19,0,18,0,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,1500.0,17035.82715196032
15,62,3,144,0,1,0,1,0,False,False,False,False,False,False,True,True,False,True,False,12000.0,136286.61721568255
68,57,38,33,0,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,2750.0,31232.349778593918
69,42,23,19,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,1583.3333333333333,17982.26199373589
30,24,3,30,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,2500.0,28393.045253267195
22,30,8,41,0,1,0,0,0,False,True,True,False,True,False,False,True,False,True,False,3416.6666666666665,38803.8285127985
10,20,1,20,0,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,1666.6666666666667,18928.696835511466
72,59,12,65,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,5416.666666666667,61518.26471541227
34,24,5,17,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,1416.6666666666667,16089.392310184747
43,49,18,66,0,0,0,0,0,True,False,False,True,False,False,False,True,False,True,False,5500.0,62464.699557187836
31,37,15,18,0,1,1,1,0,False,True,False,False,False,False,False,True,False,False,True,1500.0,17035.82715196032
6,27,5,26,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,2166.6666666666665,24607.305886164904
48,42,21,46,0,0,0,1,0,True,False,True,False,False,False,False,True,False,True,False,3833.3333333333335,43536.00272167638
50,25,6,19,0,0,0,0,0,True,False,True,True,False,False,False,True,False,False,False,1583.3333333333333,17982.26199373589
20,41,19,58,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,4833.333333333333,54893.22082298325
61,73,10,25,1,0,0,0,0,False,True,True,True,False,False,False,True,False,False,False,2083.3333333333335,23660.871044389336
6,21,0,15,0,0,0,0,0,True,False,True,False,True,False,False,False,False,False,False,1250.0,14196.522626633598
1,22,2,35,0,0,1,0,1,True,False,True,False,True,False,False,True,False,False,False,2916.6666666666665,33125.21946214506
21,43,13,41,0,1,1,1,1,False,False,True,False,True,False,False,False,False,False,True,3416.6666666666665,38803.8285127985
7,32,1,71,0,0,1,1,0,False,True,True,False,False,False,False,True,False,False,True,5916.666666666667,67196.8737660657
65,56,19,608,0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,True,50666.666666666664,575432.3837995485
64,37,10,44,0,1,0,1,0,False,False,True,False,False,False,False,False,True,False,False,3666.6666666666665,41643.13303812522
4,30,0,41,0,0,0,1,1,False,True,True,False,True,False,False,True,False,True,False,3416.6666666666665,38803.8285127985
67,45,22,83,0,0,0,1,0,False,False,False,False,False,False,True,False,True,False,False,6916.666666666667,78554.09186737258
22,35,12,28,0,0,1,0,1,True,False,True,False,True,False,False,True,True,False,False,2333.3333333333335,26500.17556971606
51,37,17,101,0,0,0,1,0,False,True,False,False,True,False,False,False,False,True,False,8416.666666666666,95589.91901933288
50,28,6,28,0,0,0,1,0,False,False,True,True,False,False,False,False,False,True,False,2333.3333333333335,26500.17556971606
31,47,18,35,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,2916.6666666666665,33125.21946214506
4,28,0,39,0,0,0,1,1,False,True,True,False,True,False,False,False,False,True,False,3250.0,36910.958829247356
60,56,19,51,0,1,1,1,0,False,True,True,False,False,False,False,True,False,False,True,4250.0,48268.17693055424
7,31,12,31,0,0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,2583.3333333333335,29339.48009504277
20,40,2,209,0,0,0,0,0,False,True,True,False,False,False,False,False,True,False,False,17416.666666666668,197804.88193109486
19,23,4,37,0,0,0,0,1,True,False,False,False,False,False,True,False,False,True,False,3083.3333333333335,35018.08914569622
58,37,5,64,0,1,1,1,1,False,True,False,False,False,False,False,False,False,False,True,5333.333333333333,60571.829873636685
65,64,20,88,0,1,1,1,1,False,True,True,False,False,False,True,False,False,False,True,7333.333333333333,83286.26607625044
72,61,34,61,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,5083.333333333333,57732.525348309966
8,42,3,66,0,1,1,1,0,False,True,True,False,False,False,True,True,False,False,True,5500.0,62464.699557187836
33,40,14,19,0,0,0,0,0,True,False,False,False,False,False,True,True,False,False,False,1583.3333333333333,17982.26199373589
18,34,4,42,0,1,0,1,0,False,True,False,False,True,False,False,False,False,False,True,3500.0,39750.26335457408
24,31,6,41,0,0,0,1,0,True,False,False,False,True,False,False,True,False,True,False,3416.6666666666665,38803.8285127985
70,36,8,50,0,0,0,0,0,False,True,True,True,False,False,False,False,True,False,False,4166.666666666667,47321.74208877867
7,38,4,70,0,1,1,0,1,False,False,True,False,False,False,False,True,False,False,True,5833.333333333333,66250.43892429012
70,59,27,85,0,0,0,1,0,False,True,True,True,False,False,False,False,False,True,False,7083.333333333333,80446.96155092372
20,48,21,45,0,1,0,1,1,True,False,False,False,False,False,True,False,False,True,False,3750.0,42589.567879900795
54,32,12,27,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,2250.0,25553.740727940476
36,48,28,29,0,0,0,0,0,False,True,True,True,False,False,False,True,False,False,False,2416.6666666666665,27446.610411491623
71,53,29,48,0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,4000.0,45428.87240522752
17,41,4,32,0,0,0,1,0,False,False,True,False,True,False,False,True,False,True,False,2666.6666666666665,30285.914936818343
18,45,17,43,0,0,0,1,0,False,False,False,True,False,False,False,True,False,True,False,3583.3333333333335,40696.69819634965
16,27,8,16,0,0,0,1,1,False,False,True,False,False,True,False,False,False,False,True,1333.3333333333333,15142.957468409171
38,30,6,22,0,0,1,0,0,False,True,False,False,True,False,False,False,True,False,False,1833.3333333333333,20821.56651906261
52,45,19,40,0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,True,3333.3333333333335,37857.39367102293
46,48,12,256,0,1,1,1,0,False,False,False,False,False,False,True,True,False,False,True,21333.333333333332,242287.31949454674
31,46,23,144,0,0,1,1,0,True,False,True,False,False,False,False,True,False,True,False,12000.0,136286.61721568255
23,31,10,45,0,0,1,0,0,True,False,True,False,False,False,False,True,True,False,False,3750.0,42589.567879900795
38,56,34,34,0,0,1,1,0,True,False,False,False,True,False,False,False,False,True,False,2833.3333333333335,32178.784620369493
50,54,15,248,0,0,0,1,0,True,False,True,False,False,False,True,False,False,True,False,20666.666666666668,234715.84076034217
16,49,17,41,0,1,1,1,0,True,False,True,False,True,False,False,True,False,False,True,3416.6666666666665,38803.8285127985
14,34,4,27,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,True,2250.0,25553.740727940476
30,52,23,17,0,0,1,0,1,True,False,True,False,False,False,True,False,True,False,False,1416.6666666666667,16089.392310184747
22,47,0,44,0,1,1,1,1,False,True,False,False,False,False,False,False,False,False,True,3666.6666666666665,41643.13303812522
38,55,12,135,0,1,1,1,0,False,False,False,False,True,False,False,True,False,False,True,11250.0,127768.7036397024
59,26,3,41,0,0,1,0,1,False,True,False,False,False,False,False,False,True,False,False,3416.6666666666665,38803.8285127985
54,55,1,587,0,1,0,1,0,True,False,True,False,False,False,True,True,False,True,False,48916.666666666664,555557.2521222614
9,40,13,38,0,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True,3166.6666666666665,35964.52398747178
67,67,38,49,0,0,1,0,0,False,False,False,False,True,False,False,False,True,False,False,4083.3333333333335,46375.3072470031
24,44,19,33,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,2750.0,31232.349778593918
12,55,13,36,0,0,1,0,1,True,False,False,True,False,False,False,False,True,False,False,3000.0,34071.65430392064
26,47,13,54,0,1,1,0,0,False,False,True,False,False,False,True,True,True,False,False,4500.0,51107.48145588095
3,32,4,58,0,1,0,1,1,True,False,True,False,True,False,False,True,False,False,True,4833.333333333333,54893.22082298325
20,46,2,23,0,1,1,1,0,True,False,True,False,False,True,False,False,False,False,True,1916.6666666666667,21768.00136083819
5,52,0,97,0,1,1,1,1,False,True,False,False,False,True,False,True,False,False,True,8083.333333333333,91804.17965223061
58,53,19,207,0,1,1,1,1,False,True,True,False,False,False,True,False,False,False,True,17250.0,195912.0122475437
54,28,2,21,0,0,0,0,0,False,False,False,False,False,False,True,True,False,False,False,1750.0,19875.13167728704
52,39,6,119,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,9916.666666666666,112625.74617129323
38,30,10,25,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,2083.3333333333335,23660.871044389336
19,46,5,59,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,4916.666666666667,55839.65566475883
22,33,2,24,0,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,2000.0,22714.43620261376
49,35,15,113,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,9416.666666666666,106947.13712063977
5,39,0,22,0,0,0,1,0,False,True,True,True,False,False,False,False,False,True,False,1833.3333333333333,20821.56651906261
18,69,28,11,1,0,0,0,0,True,False,True,True,False,False,False,True,False,False,False,916.6666666666666,10410.783259531305
43,29,4,33,0,0,0,1,0,False,True,True,True,False,False,False,False,False,True,False,2750.0,31232.349778593918
17,50,2,205,0,1,1,1,1,False,True,True,False,False,True,False,True,False,False,True,17083.333333333332,194019.14256399253
37,33,4,41,0,0,0,0,1,True,False,True,False,False,False,True,False,True,False,False,3416.6666666666665,38803.8285127985
8,39,0,39,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,3250.0,36910.958829247356
51,46,8,107,0,0,0,1,0,True,False,False,False,True,False,False,False,False,True,False,8916.666666666666,101268.52806998634
71,55,11,198,0,1,0,1,0,False,False,False,True,False,False,False,False,False,True,False,16500.0,187394.09867156352
56,53,23,100,0,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,8333.333333333334,94643.48417755734
70,68,21,1131,0,0,0,1,0,False,True,True,False,True,False,False,True,False,True,False,94250.0,1070417.8060481732
62,53,14,360,0,0,0,1,0,False,False,True,False,False,False,True,False,False,True,False,30000.0,340716.54303920636
50,52,22,162,0,1,0,1,0,False,False,False,False,True,False,False,False,False,False,True,13500.0,153322.44436764286
1,31,3,29,0,0,1,0,1,False,True,True,False,False,True,False,False,False,False,False,2416.6666666666665,27446.610411491623
15,26,1,38,0,1,1,1,1,False,True,True,False,False,False,False,True,False,False,True,3166.6666666666665,35964.52398747178
72,55,24,82,0,0,0,0,0,False,True,False,False,False,False,True,False,True,False,False,6833.333333333333,77607.657025597
69,47,10,159,0,0,0,1,1,True,False,False,False,True,False,False,True,False,True,False,13250.0,150483.13984231613
32,44,10,201,0,0,0,1,0,True,False,True,False,True,False,False,True,False,True,False,16750.0,190233.40319689023
19,25,6,27,0,1,0,1,1,False,False,False,False,False,False,False,False,False,True,False,2250.0,25553.740727940476
42,54,19,57,0,1,1,0,0,True,False,True,False,False,False,True,False,False,False,True,4750.0,53946.78598120768
51,49,29,45,0,0,0,0,0,False,True,True,True,False,False,False,True,False,False,False,3750.0,42589.567879900795
32,22,2,17,0,1,0,1,1,True,False,False,False,True,False,False,False,False,True,False,1416.6666666666667,16089.392310184747
26,55,13,61,0,0,0,1,0,False,True,False,True,False,False,False,True,False,True,False,5083.333333333333,57732.525348309966
39,44,14,418,0,1,0,1,0,True,False,False,False,False,False,False,True,False,False,True,34833.333333333336,395609.7638621897
72,53,12,152,0,0,1,1,0,True,False,True,False,True,False,False,False,False,False,True,12666.666666666666,143858.09594988712
4,39,11,38,0,1,1,1,1,True,False,True,False,False,False,False,True,False,False,True,3166.6666666666665,35964.52398747178
54,50,5,151,0,0,0,1,0,True,False,False,False,False,False,False,True,False,True,False,12583.333333333334,142911.66110811158
34,40,21,23,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,1916.6666666666667,21768.00136083819
20,25,4,33,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,2750.0,31232.349778593918
14,49,4,26,0,0,0,0,0,False,True,True,True,False,False,False,True,False,False,False,2166.6666666666665,24607.305886164904
61,59,26,89,1,0,0,0,0,False,False,True,True,False,False,False,False,False,True,False,7416.666666666667,84232.70091802602
4,24,2,25,0,1,1,0,1,True,False,True,False,False,False,False,True,False,False,False,2083.3333333333335,23660.871044389336
16,48,25,59,0,0,0,1,1,False,True,True,False,True,False,False,True,False,True,False,4916.666666666667,55839.65566475883
13,41,9,55,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,4583.333333333333,52053.916297656535
53,37,18,25,0,0,1,0,1,True,False,False,False,False,False,True,False,True,False,False,2083.3333333333335,23660.871044389336
58,36,13,39,0,1,1,1,1,True,False,False,False,True,False,False,False,False,False,True,3250.0,36910.958829247356
25,38,19,56,0,1,0,0,0,True,False,False,True,False,False,False,False,False,True,False,4666.666666666667,53000.35113943212
71,61,19,155,0,0,0,1,0,False,False,False,False,False,False,True,True,False,True,False,12916.666666666666,146697.4004752139
22,33,13,119,0,1,1,0,1,False,False,False,False,False,True,False,False,False,False,True,9916.666666666666,112625.74617129323
46,48,15,64,0,0,0,1,0,False,False,False,False,False,False,True,True,False,True,False,5333.333333333333,60571.829873636685
66,50,2,333,0,0,1,0,0,False,True,False,False,False,True,False,True,True,False,False,27750.0,315162.8023112659
69,58,29,26,0,1,1,1,0,False,False,False,False,True,False,False,False,False,False,True,2166.6666666666665,24607.305886164904
38,49,3,33,0,0,1,0,0,True,False,False,False,False,False,False,True,True,False,False,2750.0,31232.349778593918
16,35,7,46,0,0,0,0,0,False,True,True,False,False,False,True,True,False,False,False,3833.3333333333335,43536.00272167638
44,39,8,41,0,1,1,1,0,False,True,False,False,True,False,False,True,False,False,True,3416.6666666666665,38803.8285127985
50,50,24,31,0,0,0,1,0,False,False,True,True,False,False,False,True,False,True,False,2583.3333333333335,29339.48009504277
10,23,1,29,0,1,1,1,0,False,True,True,False,False,False,False,False,False,False,True,2416.6666666666665,27446.610411491623
7,41,6,94,0,1,0,1,0,True,False,True,False,True,False,False,True,False,False,True,7833.333333333333,88964.87512690389
71,48,25,288,0,0,0,1,0,False,True,True,False,False,False,True,True,False,False,False,24000.0,272573.2344313651
16,39,5,31,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,2583.3333333333335,29339.48009504277
6,20,0,25,0,0,0,1,0,False,True,True,False,True,False,False,False,False,True,False,2083.3333333333335,23660.871044389336
46,55,24,269,0,0,0,1,0,True,False,True,False,True,False,False,True,False,True,False,22416.666666666668,254590.9724376292
51,49,13,203,0,1,0,1,0,False,True,False,False,False,False,True,True,False,True,False,16916.666666666668,192126.2728804414
5,34,12,22,0,1,0,1,1,False,True,True,False,True,False,False,True,False,False,False,1833.3333333333333,20821.56651906261
49,54,23,25,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,2083.3333333333335,23660.871044389336
49,51,14,222,0,0,1,0,0,False,True,False,False,False,True,False,True,True,False,False,18500.0,210108.53487417728
26,30,4,76,0,0,0,0,0,False,False,False,False,False,False,True,True,False,False,False,6333.333333333333,71929.04797494356
22,39,4,55,0,1,1,1,1,False,True,True,False,True,False,False,False,False,False,True,4583.333333333333,52053.916297656535
51,45,4,46,0,1,1,1,0,False,True,False,False,False,False,True,True,False,False,True,3833.3333333333335,43536.00272167638
19,27,7,56,0,1,1,1,1,False,False,False,False,False,False,False,True,False,False,True,4666.666666666667,53000.35113943212
9,36,1,79,0,1,0,1,1,False,False,True,False,False,False,True,False,False,True,False,6583.333333333333,74768.3525002703
15,25,0,51,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,4250.0,48268.17693055424
57,63,19,61,0,0,0,1,0,True,False,True,True,False,False,False,True,False,True,False,5083.333333333333,57732.525348309966
48,45,15,41,0,0,0,0,0,False,True,True,True,False,False,False,False,False,False,False,3416.6666666666665,38803.8285127985
9,53,20,50,0,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,4166.666666666667,47321.74208877867
61,52,21,82,0,0,0,1,0,False,False,True,True,False,False,False,True,False,True,False,6833.333333333333,77607.657025597
72,53,34,108,0,0,0,1,0,False,True,True,True,False,False,False,True,False,True,False,9000.0,102214.9629117619
57,60,20,14,1,0,0,1,0,False,True,True,False,True,False,False,False,False,True,False,1166.6666666666667,13250.08778485803
57,51,10,46,0,0,1,0,0,True,False,True,True,False,False,False,True,True,False,False,3833.3333333333335,43536.00272167638
37,60,0,46,0,0,0,1,0,False,False,False,True,False,False,False,True,False,True,False,3833.3333333333335,43536.00272167638
45,51,13,146,0,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False,12166.666666666666,138179.48689923369
45,39,15,36,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,False,3000.0,34071.65430392064
55,44,24,83,0,0,0,1,0,True,False,True,True,False,False,False,False,False,True,False,6916.666666666667,78554.09186737258
24,27,2,17,0,1,0,0,1,True,False,True,False,False,False,True,True,True,False,False,1416.6666666666667,16089.392310184747
1,20,1,18,0,1,1,0,1,False,True,True,False,False,False,True,True,False,False,False,1500.0,17035.82715196032
34,23,3,24,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,2000.0,22714.43620261376
14,37,5,48,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,4000.0,45428.87240522752
6,32,10,47,0,0,0,1,0,False,True,True,True,False,False,False,True,False,True,False,3916.6666666666665,44482.437563451946
24,30,0,25,0,1,1,1,1,False,True,True,False,False,False,False,True,False,False,True,2083.3333333333335,23660.871044389336
3,26,6,59,0,1,0,1,1,True,False,False,False,False,False,False,False,False,False,True,4916.666666666667,55839.65566475883
4,30,1,45,0,1,1,1,1,False,False,True,False,False,False,False,True,False,False,True,3750.0,42589.567879900795
72,40,19,163,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,13583.333333333334,154268.87920941843
44,56,4,63,0,0,0,0,1,False,False,True,False,True,False,False,False,False,True,False,5250.0,59625.39503186113
50,43,6,27,0,0,0,1,0,False,False,True,False,False,False,True,True,False,True,False,2250.0,25553.740727940476
61,50,16,190,0,0,1,1,0,True,False,False,False,True,False,False,False,True,False,False,15833.333333333334,179822.61993735895
34,52,2,106,0,0,1,1,0,False,False,False,False,True,False,False,True,False,True,False,8833.333333333334,100322.09322821077
26,54,30,26,0,0,0,1,1,False,True,False,False,False,False,True,False,False,False,True,2166.6666666666665,24607.305886164904
15,46,17,63,0,1,1,1,1,False,False,False,False,False,True,False,True,False,False,True,5250.0,59625.39503186113
10,39,0,27,0,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,2250.0,25553.740727940476
7,34,2,22,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,1833.3333333333333,20821.56651906261
67,59,40,944,0,1,1,1,0,False,True,True,False,False,True,False,False,False,False,True,78666.66666666667,893434.4906361413
70,49,18,87,0,1,0,1,0,False,True,True,False,True,False,False,False,False,True,False,7250.0,82339.83123447487
